customer_id	amount_requested	birth_date	status	residence_rent_or_own	monthly_rent_amount	bank_account_direct_deposit	application_when	loan_duration	payment_ach	num_payments	payment_amount	amount_approved	duration_approved	payment_amount_approved	address_zip	email	bank_routing_number	email_duration	residence_duration	bank_account_duration	payment_frequency	home_phone_type	other_phone_type	how_use_money	monthly_income_amount	raw_l2c_score	raw_FICO_telecom	raw_FICO_retail	raw_FICO_bank_card	raw_FICO_money
b911eb39bd	500	7/16/1950	Approved	1	200	1	2/15/2011 8:19	5	1	5	193.91	500	5	193.91	83651	BarbaraJGillman@bing.com	324172546	1 year or more	1-2 years	1-2 years	Monthly	Home	Work	Car	1585	586	543	578	623	574
ab88421436	500	7/22/1970	Approved	1	800	1	2/15/2011 14:09	5	1	10	92.17	500	5	92.17	84770	AndrewJRittenberry@aol.com	124002971	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Car	3920	589	523	543	624	597
7374dfc557	800	5/7/1977	Approved	0	700	1	2/15/2011 17:16	5	1	10	92.17	500	5	92.17	84010	MarylynJStanton@hotmail.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile		Bills	2400	749	563	547	678	596
056b3e7ed8	400	4/12/1951	Approved	1	571	1	2/16/2011 10:17	8	1	8	115.88	400	8	137.4	83702	DonnaRKing@yahoo.com	124103799	1 year or more	6 months or less	7-12 months	Monthly	Mobile		Other	985	530	624	662	718	603
2c5c65b3fc	600	10/16/1957	Approved	1	500	0	2/16/2011 10:54	4	1	8	133.17	600	4	133.17	83301	CatherineCIles@gmail.com	123271978	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills	2400	548	561	543	669	599
9fd4b65302	300	8/27/1985	Approved	1	160	0	2/16/2011 13:17	5	1	10	55.3	300	5	55.3	84084	MeredithMThomas@gmail.com	324079539	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile		Bills	1200	661	588	627	653	618
964392c57a	500	2/14/1957	Approved	1	164	0	2/16/2011 16:23	5	1	5	193.91	500	5	193.91	57701	LindseyLJones@bing.com	291479686	1 year or more	3+ years	6 months or less	Monthly	Home		Car	1152	434	544	558	680	594
e02596d6e0	500	10/20/1986	Approved	1	300	1	2/16/2011 16:45	5	1	10	92.17	500	5	92.17	84118	PaulineGMcCoy@hotmail.com	124001545	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Bills	800	530	553	615	623	592
a75f3d594c	800	8/5/1969	Approved	1	575	1	2/16/2011 17:06	8	1	13	77.39	500	6	77.39	84123	LuzHSylvia@bing.com	124302150	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills	4380	715	551	551	577	577
a0f961567d	500	10/12/1983	Approved	1	484	1	2/16/2011 23:47	3	1	6	136	500	3	136	84341	AnnaLHower@yahoo.com	324079555	4-12 months	3+ years	7-12 months	Bi-weekly	Mobile	Work	Bills	1800	645	554	595	625	585
55059f159c	700	6/6/1977	Approved	0	716	1	2/17/2011 7:41	6	1	6	240.46	700	6	240.46	84319	DorothyACaldwell@aol.com	324079555	1 year or more	7-12 months	3+ years	Monthly	Mobile		Car	2781	677	554	579	680	604
43c97c4e6d	800	3/2/1958	Approved	0	403	1	2/17/2011 8:41	8	1	8	231.76	800	8	231.76	83714	GabrielBKennedy@bing.com	123103729	1 year or more	3+ years	1-2 years	Monthly	Mobile		Bills	1984	87	603	652	676	640
2b60c24e0c	500	11/13/1954	Approved	1	0	0	2/17/2011 10:37	5	1	10	92.17	500	5	92.17	84404	WillieDMorgan@aol.com	124085024	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile		Bills	1200	589	577	537	680	600
7a3189f555	500	6/29/1947	Approved	0	1532	1	2/17/2011 10:58	8	1	13	77.39	500	6	77.39	84094	FredJGreen@hotmail.com	124000054	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Other	3050	536	641	648	679	616
24960509ce	800	4/2/1963	Approved	1	450	0	2/17/2011 11:23	4	1	4	364.28	800	4	364.28	84601	MargaretJBinder@yahoo.com	124001545	1 year or more	3+ years	1-2 years	Monthly	Mobile	Work	Car	4200	663	641	695	734	626
1e351a3e61	800	7/1/1955	Approved	1	500	1	2/17/2011 12:09	8	1	17	105.88	800	8	105.88	84121	RichardSWebster@yahoo.com	324377516	4-12 months	1-2 years	3+ years	Bi-weekly	Mobile		Car	3100	573	568	560	680	605
e6b0d099c0	800	8/1/1967	Approved	1	650	1	2/17/2011 12:11	6	1	13	123.82	800	6	123.82	84040	MerlinAWatson@bing.com	124001545	1 year or more	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Other	2800	593	561	545	656	608
0f584aebbd	500	7/13/1983	Approved	1	575	1	2/17/2011 13:29	5	1	10	92.17	500	5	92.17	84115	AlejandraAAlaniz@hotmail.com	124000054	4-12 months	1-2 years	1-2 years	Bi-weekly	Mobile	Work	Bills	1400	523	545	596	622	589
912c4aa0ff	500	4/2/1956	Approved	0	0	1	2/17/2011 17:33	5	1	10	92.17	500	5	92.17	84405	DesireeABoyles@gmail.com	124302150	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills	3400	577	539	501	642	582
f1ae6a19a5	500	10/21/1976	Approved	1	1075	1	2/17/2011 22:29	5	1	10	92.17	500	5	92.17	84043	JanetDClark@bing.com	124001545	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile	Mobile	Medical	2400	297	614	656	701	634
f0fbecb9da	500	7/18/1969	Approved	1	1000	1	2/18/2011 8:37	5	1	10	92.17	500	5	92.17	83702	TheresaSMorris@gmail.com	511300503	1 year or more	6 months or less	7-12 months	Bi-weekly	Mobile	Work	Bills	2750	573	593	619	671	608
c00699ef1b	500	12/17/1976	Approved	0	1200	1	2/18/2011 10:18	5	1	10	94.7	500	5	94.7	83712	DorothyJClark@aol.com	123103716	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills	2594	760	597	644	671	617
c1bbf1c823	600	9/2/1952	Approved	0	430	1	2/18/2011 16:10	5	1	5	193.91	500	5	193.91	83651	AnnieJPurser@bing.com	124103582	1 year or more	3+ years	6 months or less	Monthly	Mobile		Bills	1236	562	572	563	680	613
eb70879a02	500	1/19/1973	Approved	1	265	1	2/18/2011 18:25	5	1	5	193.91	500	5	193.91	83402	MelissaJCollier@hotmail.com	281082915	1 year or more	6 months or less	3+ years	Monthly	Mobile		Bills	1100	521	569	657	711	582
f22151df17	800	8/8/1956	Approved	1	320	1	2/20/2011 17:14	8	1	13	77.39	500	6	77.39	84767	AlexMReed@gmail.com	124302150	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile		Other	1200	645	589	623	663	577
b8460d798c	800	3/10/1983	Approved	1	884	1	2/20/2011 20:01	8	1	17	105.88	800	8	105.88	84107	AliceJClement@yahoo.com	122100024	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Bills	2400	716	572	620	640	603
0a718c3c67	800	9/8/1967	Approved	1	726	1	2/20/2011 21:30	6	1	13	123.82	800	6	123.82	84010	KarenHLovelady@bing.com	124000054	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills	2600	586	621	637	665	637
71953aec67	500	3/5/1972	Approved	1	1100	1	2/21/2011 7:23	6	1	13	77.39	500	6	77.39	57103	RitaTRussell@hotmail.com	91408501	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills	2987	501	545	563	654	611
6579972dd1	700	6/4/1945	Approved	0	849	1	2/21/2011 11:15	5	1	5	271.47	700	5	271.47	83854	HermanEHawkins@yahoo.com	123171955	1 year or more	3+ years	3+ years	Monthly	Home		Bills	2601	576	624	651	689	627
684bea73ab	700	7/28/1967	Approved	1	700	1	2/21/2011 15:13	6	1	13	77.39	500	6	77.39	84041	RubyVDoughty@hotmail.com	102301092	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Other	9644	521	576	601	650	619
b6514d8366	800	6/2/1971	Approved	1	650	1	2/22/2011 1:27	8	1	6	171.75	500	6	171.75	83843	ReginaldCChampagne@hotmail.com	323173313	1 year or more	1-2 years	3+ years	Monthly	Home		Bills	2813	297	584	652	695	634
e6069ecbbf	300	4/19/1960	Approved	0	191	1	2/22/2011 6:21	5	1	10	55.3	300	5	55.3	57339	ErickaIRamirez@hotmail.com	91408734	1 year or more	3+ years	1-2 years	Bi-weekly	Home	Mobile	Bills	1920	183	602	660	699	625
b507748656	800	2/1/1979	Approved	1	475	1	2/22/2011 11:29	8	1	13	77.39	500	6	77.39	84115	BarbaraDSimmons@yahoo.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Other	2850	329	549	606	615	609
d7d437e050	400	8/11/1972	Approved	0	0	1	2/22/2011 13:35	6	1	12	67.22	400	6	67.22	57301	NancyWWatson@aol.com	91409487	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Car	1800	645	539	596	627	587
171c954c8c	500	11/18/1956	Approved	1	367	0	2/22/2011 15:15	6	1	13	77.39	500	6	77.39	57702	GregoryEWoolf@hotmail.com	91408734	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Other	1200	523	563	556	652	604
6d75122817	500	8/20/1950	Approved	1	300	1	2/23/2011 6:41	5	1	10	92.17	500	5	92.17	57325	AliciaDVickery@hotmail.com	91400486	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Other	1765	538	571	589	612	605
42f175a176	800	11/29/1978	Approved	1	525	0	2/23/2011 10:03	6	1	13	123.82	800	6	123.82	84118	DerickLAlexander@hotmail.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Mobile	Car	2800	546	597	627	665	626
5369897f85	500	8/12/1982	Approved	1	580	1	2/23/2011 11:46	5	1	10	94.7	500	5	94.7	57301	JennaGCurry@bing.com	91402947	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	3200	719	507	542	632	574
dcfa93fb97	800	7/31/1978	Approved	1	1200	1	2/23/2011 17:21	8	1	17	105.88	800	8	105.88	84120	ChristopherGGrant@aol.com	124001545	1 year or more	1-2 years	3+ years	Bi-weekly	Home	Mobile	Bills	2400	530	564	628	654	606
dc532a8443	500	11/3/1958	Approved	0	1536	1	2/24/2011 5:33	5	1	10	94.7	500	5	94.7	83333	JohnEGuild@bing.com	122000661	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills	4000	273	591	630	659	619
d8bcbe7f5b	500	7/29/1964	Approved	1	375	1	2/24/2011 7:31	6	1	13	77.39	500	6	77.39	57350	LouiseCOneal@yahoo.com	91400525	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Rent	3600	602	549	576	669	609
304320351f	700	10/16/1970	Approved	1	800	0	2/24/2011 7:42	5	1	10	92.17	500	5	92.17	84335	JamesMGriffith@hotmail.com	124302150	1 year or more	7-12 months	1-2 years	Bi-weekly	Mobile	Work	Other	3370	716	561	621	670	608
a03a3b97a2	500	7/29/1949	Approved	0	620	0	2/24/2011 10:01	8	1	8	144.85	500	8	144.85	84070	KatherineMWilliams@yahoo.com	124001545	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Other	2600	638	635	678	710	649
f9e6463c2c	500	12/21/1974	Approved	0	0	1	2/24/2011 10:52	6	1	13	77.39	500	6	77.39	57301	JohnRYoung@bing.com	91400046	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile	Work	Other	3720	550	576	594	680	610
db4fb8df4a	500	6/3/1966	Approved	1	100	1	2/24/2011 11:00	6	1	13	77.39	500	6	77.39	57262	BeulahTMcQueen@bing.com	291070001	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Car	3100	593	602	651	680	621
dab9b9766c	800	11/14/1974	Approved	0	1182	1	2/24/2011 11:55	8	1	6	171.75	500	6	171.75	84053	KarenBDendy@gmail.com	324079555	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Other	2600	763	539	573	680	600
965d37e1eb	700	5/24/1980	Approved	1	400	1	2/24/2011 12:15	5	1	5	271.47	700	5	271.47	84121	MarkMGroner@gmail.com	325070760	1 year or more	6 months or less	6 months or less	Monthly	Mobile	Work	Car	1500	808	512	548	626	581
37d56d9fef	300	10/5/1978	Approved	0	800	1	2/25/2011 2:52	5	1	5	116.34	300	5	116.34	83854	RosaAEpperson@gmail.com	121000248	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Other	2998	586	535	550	680	577
3e4519270a	500	9/10/1952	Approved	1	500	1	2/25/2011 10:59	5	1	5	193.91	500	5	193.91	57003	CherylTPaylor@aol.com	91408734	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Bills (General)	3000	541	620	653	674	629
9b01f4d0b7	800	11/4/1949	Approved	0	1326	1	2/25/2011 11:01	5	1	5	310.25	800	5	310.25	84121	LouJGary@aol.com	124002971	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Auto)	3192	666	693	756	796	656
9ace72ef1f	600	10/8/1970	Approved	1	575	1	2/25/2011 17:05	5	1	10	94.7	500	5	94.7	83617	WillaJKidd@hotmail.com	124103799	1 year or more	7-12 months	1-2 years	Semi-monthly	Mobile		Other	1600	231	587	636	679	619
00b8adfe83	800	4/12/1976	Approved	1	250	0	2/25/2011 18:00	6	1	6	171.75	500	6	171.75	84010	DorothyBArnett@yahoo.com	124001545	4-12 months	3+ years	1-2 years	Monthly	Mobile	Home	Bills (Medical)	3500	645	575	633	671	618
5a33902860	800	3/28/1969	Approved	1	650	1	2/25/2011 18:23	8	1	13	77.39	500	6	77.39	84106	JulieTFulton@yahoo.com	124002971	1 year or more	1-2 years	3+ years	Bi-weekly	Mobile		Bills (General)	2000	712	571	601	619	602
d35f2881f8	800	5/7/1957	Approved	1	375	1	2/26/2011 9:30	6	1	13	77.39	500	6	77.39	84095	AnaEJones@aol.com	324377516	1 year or more	1-2 years	1-2 years	Bi-weekly	Home	Mobile	Bills (General)	1160	492	564	566	680	607
b6ca73e6d4	500	4/22/1956	Approved	0	645	1	2/26/2011 10:16	5	1	10	92.17	500	5	92.17	57701	LindaMMarshall@bing.com	91408501	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1266	586	578	628	675	619
05501291d3	500	11/15/1938	Approved	1	0	1	2/26/2011 12:41	6	1	6	171.75	500	6	171.75	57201	ChristopherCMartin@gmail.com	91408734	1 year or more	1-2 years	3+ years	Monthly	Home		Bills (Auto)	1887	748	536	543	624	567
36fa5b0d19	500	12/8/1981	Approved	1	0	1	2/26/2011 16:43	3	1	6	136	500	3	136	84025	AndrewPWhite@hotmail.com	124002971	3 months or less	1-2 years	3+ years	Bi-weekly	Mobile	Work	Bills (General)	3440	546	602	635	671	619
cc58352799	800	11/26/1976	Approved	1	400	1	2/27/2011 8:14	5	1	10	92.17	500	5	92.17	84701	ClaudiaFFox@aol.com	124301779	1 year or more	6 months or less	6 months or less	Bi-weekly	Home		Other	2400	525	539	555	675	589
8e089f45c3	400	5/9/1960	Approved	0	250	1	2/27/2011 13:16	5	1	10	73.74	400	5	73.74	83221	ElisabethRBattle@gmail.com	123103729	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (Auto)	930	542	587	617	633	623
40c72d5c02	500	5/22/1963	Approved	0	382	0	2/28/2011 7:02	5	1	10	92.17	500	5	92.17	57104	BruceKLefebre@bing.com	91408734	1 year or more	3+ years	3+ years	Bi-weekly	Mobile	Work	Gifts / Leisure	5600	492	583	634	671	627
f312482e4e	500	8/11/1965	Approved	0	485	1	2/28/2011 8:43	5	1	5	193.91	500	5	193.91	84120	VeronicaNTyson@yahoo.com	124000054	1 year or more	3+ years	3+ years	Monthly	Mobile	Work	Pay off loans / overdrawn acct	1000	762	638	688	714	656
2106e78b96	800	8/17/1960	Approved	0	873	1	2/28/2011 9:31	5	1	10	92.17	500	5	92.17	83646	SheaVHolmes@gmail.com	324173626	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Medical)	2466	499	559	569	677	608
863f96efa1	500	6/26/1955	Approved	1	945	0	2/28/2011 11:40	5	1	10	92.17	500	5	92.17	84047	EdithSBeckett@aol.com	124001545	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	1300	522	572	621	620	604
d04835e81d	800	3/31/1979	Approved	1	375	0	2/28/2011 16:09	5	1	10	92.17	500	5	92.17	83401	KennethLGoddard@hotmail.com	324173150	1 year or more	1-2 years	3+ years	Bi-weekly	Home		Bills (General)	3850	536	501	554	623	582
702ace7f8a	800	10/1/1963	Approved	1	1200	1	3/1/2011 9:01	8	1	6	171.75	500	6	171.75	83607	GregBSchmidt@bing.com	324172533	1 year or more	1-2 years	3+ years	Monthly	Mobile	Work	Other	3133	614	516	542	631	562
24912c35f0	500	5/4/1957	Approved	0	0	1	3/1/2011 10:00	5	1	5	193.91	500	5	193.91	83237	MichelleRChristian@hotmail.com	124300767	1 year or more	3+ years	3+ years	Monthly	Home		Other	1173	616	513	540	627	603
668a28602d	500	2/12/1982	Approved	1	400	1	3/1/2011 12:48	5	1	10	92.17	500	5	92.17	84120	FaustinoTWilson@yahoo.com	114924742	1 year or more	3+ years	6 months or less	Bi-weekly	Home		Bills (Auto)	3200	564	513	547	660	578
f3d38620a8	700	8/7/1984	Approved	0	0	1	3/1/2011 12:48	7	1	13	77.39	500	6	77.39	84660	RichardHRosa@gmail.com	124001545	1 year or more	3+ years	7-12 months	Bi-weekly	Mobile	Home	Other	1860	617	576	603	653	592
634ffccb27	500	12/5/1968	Approved	1	0	1	3/1/2011 12:59	5	1	10	92.17	500	5	92.17	83404	JohnMBuckner@gmail.com	325070760	1 year or more	1-2 years	7-12 months	Bi-weekly	Mobile		Other	3000	530	511	525	628	581
64109698d0	500	1/21/1969	Approved	1	400	1	3/1/2011 14:34	5	1	10	92.17	500	5	92.17	83301	MichelleDScanlon@aol.com	124103799	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Rent / Mortgage	1200	501	576	605	638	593
92e08ae66b	500	8/28/1967	Approved	1	750	1	3/1/2011 14:43	8	1	13	77.39	500	6	77.39	84401	AngelaCMesta@hotmail.com	324377516	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile		Other	3500	718	594	589	649	582
2e87ce0cd1	500	11/28/1972	Approved	1	525	1	3/2/2011 13:03	5	1	10	94.7	500	5	94.7	84606	MariaJLinney@yahoo.com	124000054	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	670	719	571	639	649	617
198d721eea	300	3/13/1979	Approved	1	575	1	3/2/2011 17:15	3	1	6	81.6	300	3	81.6	57745	EstherAEdelman@hotmail.com	91408598	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile	Work	Other	2200	719	647	687	705	600
e1a510cf21	600	12/29/1989	Approved	1	400	0	3/3/2011 4:19	8	1	6	171.75	500	6	171.75	84057	KatherineWFava@hotmail.com	124302914	1 year or more	3+ years	3+ years	Monthly	Mobile		Rent / Mortgage	800	616	526	555	618	571
6ec6b5510f	800	2/14/1950	Approved	1	795	1	3/3/2011 16:21	8	1	6	171.75	500	6	171.75	83706	JohnSWilson@hotmail.com	124103799	1 year or more	1-2 years	1-2 years	Monthly	Mobile		Other	4141	705	513	519	640	585
0496faadcc	500	12/9/1946	Approved	0	1120	1	3/4/2011 13:22	6	1	6	171.75	500	6	171.75	83706	NancyBWeldon@aol.com	324172562	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	3500	763	627	650	667	643
48bb9ada7a	800	5/5/1957	Approved	0	601	1	3/4/2011 17:49	8	1	13	77.39	500	6	77.39	83864	MargaretPBarnett@bing.com	123171955	1 year or more	7-12 months	1-2 years	Bi-weekly	Home	Work	Other	1500	583	536	543	673	576
8b4cad490a	300	5/15/1981	Approved	1	650	0	3/5/2011 6:39	8	1	13	46.43	300	6	46.43	83605	VelmaELoney@hotmail.com	123103716	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Bills (Auto)	1100	645	518	536	621	582
4b0efc13d5	800	9/23/1971	Approved	1	900	1	3/5/2011 14:13	6	1	12	84.03	500	6	84.03	84084	BrainSClifford@yahoo.com	44000804	1 year or more	1-2 years	3+ years	Semi-monthly	Mobile	Home	Bills (General)	4400	762	544	547	680	569
f3b30eacf4	800	12/14/1979	Approved	1	850	1	3/5/2011 19:59	8	1	17	105.88	800	8	105.88	84078	JonMLopez@aol.com	124002971	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	5800	530	541	602	596	595
cb6079f063	500	8/16/1957	Approved	0	558	1	3/6/2011 22:55	5	1	10	92.17	500	5	92.17	84404	PatriciaJWolf@aol.com	324377613	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (Auto)	4032	492	568	587	680	628
4f9832ab95	400	7/25/1974	Approved	1	640	1	3/7/2011 8:40	5	1	10	73.74	400	5	73.74	84401	AlmaKLakey@yahoo.com	53904483	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Bills (Auto)	3080	708	587	631	672	605
4c203dce81	500	9/27/1958	Approved	0	0	1	3/7/2011 8:56	5	1	5	193.91	500	5	193.91	57058	JohnathanCRutherford@gmail.com	91400680	1 year or more	3+ years	7-12 months	Monthly	Home	Mobile	Bills (Auto)	1504	596	550	539	668	578
dd33da2634	800	12/16/1969	Approved	1	750	1	3/7/2011 10:12	6	1	12	84.03	500	6	84.03	84074	JohnMRangel@gmail.com	324379828	1 year or more	6 months or less	3+ years	Semi-monthly	Mobile	Work	Bills (Medical)	2360	538	522	509	631	586
16974da9d2	500	7/8/1945	Approved	0	377	1	3/7/2011 12:14	5	1	5	193.91	500	5	193.91	84041	NancyCMize@gmail.com	324079555	1 year or more	3+ years	3+ years	Monthly	Home		Bills (Auto)	2800	757	583	598	680	605
dce2dddbe1	500	3/10/1986	Approved	1	400	1	3/7/2011 22:19	8	1	13	77.39	500	6	77.39	83712	RebaPHigginbotham@bing.com	123103716	1 year or more	7-12 months	3+ years	Bi-weekly	Mobile	Work	Other	1700	542	617	634	712	592
18a3de5c4e	600	12/14/1969	Approved	0	829	0	3/8/2011 14:07	6	1	13	77.39	500	6	77.39	83605	VickyRWertz@bing.com	124103799	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Home	Other	2197	499	509	508	642	570
4ad60935b0	300	2/28/1966	Approved	0	1100	0	3/8/2011 16:16	5	1	10	56.82	300	5	56.82	57445	KevinDChambers@hotmail.com	91407803	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	7600	765	601	641	671	627
854656e5ae	800	4/9/1971	Approved	1	250	0	3/8/2011 16:45	7	1	12	84.03	500	6	84.03	84118	ClarenceSBennett@hotmail.com	124001545	1 year or more	3+ years	6 months or less	Semi-monthly	Mobile	Work	Pay off loans / overdrawn acct	1400	555	518	507	615	583
a03771ac8f	400	7/29/1962	Approved	0	500	1	3/9/2011 2:57	4	1	8	86.79	400	4	86.79	57106	KerrieTMederos@yahoo.com	291479987	4-12 months	3+ years	6 months or less	Bi-weekly	Mobile	Home	Bills (General)	1640	677	555	583	668	594
386efbfec9	300	7/27/1959	Approved	0	0	1	3/9/2011 8:50	5	1	5	116.34	300	5	116.34	57709	MaryJEaton@gmail.com	91400046	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Auto)	1438	290	610	648	693	627
913cc5d28c	300	9/28/1958	Approved	1	100	1	3/9/2011 10:27	5	1	5	116.34	300	5	116.34	84039	RichardDDennis@gmail.com	324079555	1 year or more	3+ years	1-2 years	Monthly	Home		Bills (General)	665	670	530	563	670	583
6682454493	500	12/12/1966	Approved	0	850	1	3/9/2011 12:38	5	1	10	94.7	500	5	94.7	57311	RodneyKCamp@aol.com	291479903	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Bills (General)	2800	771	599	657	689	617
7c87a6e8fb	800	8/18/1973	Approved	1	1100	1	3/9/2011 13:25	8	1	13	77.39	500	6	77.39	84005	NormaMWhatley@aol.com	124002971	1 year or more	3+ years	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	2400	616	573	565	658	615
f3fc8fe47c	500	8/26/1960	Approved	0	0	1	3/9/2011 15:45	3	1	6	138.48	500	3	138.48	84512	KimSCollins@aol.com	324376711	1 year or more	3+ years	3+ years	Semi-monthly	Mobile	Work	Other	2008	716	556	583	680	621
ee7e6942c9	400	6/28/1975	Approved	1	300	0	3/9/2011 17:55	4	1	8	86.79	400	4	86.79	57248	HedwigRJuhl@gmail.com	91408035	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Home	Bills (Auto)	1080	521	615	664	725	609
1feb90df44	500	8/21/1975	Approved	1	375	1	3/9/2011 18:01	5	1	5	193.91	500	5	193.91	84660	DelsieDEstrada@aol.com	324377820	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (Auto)	1300	585	581	634	663	616
83a8fb7a7b	800	10/10/1977	Approved	1	739	1	3/9/2011 19:06	8	1	13	77.39	500	6	77.39	84119	HattieEVasquez@aol.com	124302150	1 year or more	1-2 years	6 months or less	Bi-weekly	Mobile		Bills (Auto)	1350	616	501	501	501	546
0ed287a5a0	500	4/12/1963	Approved	1	325	1	3/9/2011 20:22	6	1	13	77.39	500	6	77.39	57201	ShirleyAArdoin@hotmail.com	91408734	1 year or more	6 months or less	3+ years	Bi-weekly	Mobile	Work	Bills (General)	5400	713	564	568	636	579
bf63ea5ae7	600	12/28/1988	Approved	1	200	1	3/10/2011 3:38	8	1	13	77.39	500	6	77.39	83854	DanielDMason@yahoo.com	325070760	1 year or more	3+ years	3+ years	Bi-weekly	Mobile		Bills (Auto)	2600	584	501	555	663	560
a4c59d3ddc	500	10/8/1954	Approved	1	325	1	3/10/2011 11:24	8	1	6	171.75	500	6	171.75	83704	SamanthaCHahn@aol.com	124103799	1 year or more	3+ years	3+ years	Monthly	Mobile		Bills (General)	1300	616	501	501	602	572
8fb5c17407	600	3/2/1962	Approved	0	0	0	3/10/2011 14:07	5	1	10	110.61	600	5	110.61	83202	AletaRMcLeod@aol.com	324173079	1 year or more	3+ years	3+ years	Bi-weekly	Home	Work	Bills (Home / Utilities)	1612	410	604	657	700	637
34bfacce90	500	2/28/1990	Approved	1	275	1	3/10/2011 21:41	5	1	5	193.91	500	5	193.91	57069	PamelaCHollenbeck@bing.com	91400680	1 year or more	7-12 months	3+ years	Monthly	Mobile	Work	Rent / Mortgage	1600	716	570	618	596	571
49d66b397b	800	8/10/1952	Approved	1	450	1	3/10/2011 23:23	8	1	17	105.88	800	8	105.88	84106	TinaHLewis@bing.com	124001545	1 year or more	3+ years	1-2 years	Bi-weekly	Mobile	Work	Pay off loans / overdrawn acct	3200	521	609	632	644	637
c2574704fe	500	8/8/1960	Approved	1	400	0	3/11/2011 9:35	5	1	10	92.17	500	5	92.17	84111	JessicaRJohnson@yahoo.com	124001545	1 year or more	7-12 months	6 months or less	Bi-weekly	Mobile	Work	Bills (General)	600	638	580	620	641	600
f4303aa63e	800	6/28/1962	Approved	0	1450	1	3/12/2011 0:33	8	1	8	231.76	800	8	231.76	84043	ChristopherABryan@hotmail.com	124301025	1 year or more	3+ years	3+ years	Monthly	Mobile		School	3300	785	573	561	680	619
593aa244cd	300	9/12/1979	Approved	1	1500	1	3/12/2011 8:51	3	1	6	81.6	300	3	81.6	84058	MaryDCanada@gmail.com	124002971	1 year or more	6 months or less	6 months or less	Bi-weekly	Mobile		Bills (Home / Utilities)	4100	544	612	619	627	605
49db48aa10	800	8/1/1961	Approved	1	725	1	3/12/2011 14:09	5	1	10	92.17	500	5	92.17	83706	CrystalSAustin@yahoo.com	123171955	1 year or more	3+ years	1-2 years	Bi-weekly	Work		Bills (General)	3400	582	604	622	670	613
